217.304	 45.7442	 -0.92388	 -0.382683
225	 48.7394	 0.92388	 0.382683
232.085	 52.2941	 0.92388	 0.382683
240.047	 55.8868	 0.92388	 0.382683
246.917	 58.7005	 0.92388	 0.382683
254.604	 61.7482	 0.92388	 0.382683
251.71	 43.9533	 -0.92388	 -0.382683
257.167	 49.6381	 0.382683	 0.92388
258.494	 57	 6.12303e-017	 1
294.667	 34	 -1.83691e-016	 -1
294.711	 42	 -1.83691e-016	 -1
295.044	 50	 6.12303e-017	 1
296.567	 57.9723	 0.382683	 0.92388
302.732	 65.3413	 -0.382683	 0.92388
307.964	 60.4123	 -0.92388	 0.382683
315	 58.0139	 -1	 1.22461e-016
220.983	 77.5069	 0.707107	 0.707107
216.745	 69.3987	 0.382683	 0.92388
213.87	 61.5538	 0.382683	 0.92388
211.243	 53.5444	 -1.83691e-016	 -1
206.375	 47.7574	 -0.707107	 -0.707107
46.3924	 122.331	 -0.382683	 0.92388
49.4539	 114.94	 -0.382683	 0.92388
53.3591	 108.242	 -0.382683	 0.92388
57.7183	 101.718	 -0.707107	 0.707107
63.7012	 95.7012	 -0.707107	 0.707107
69.6996	 89.6996	 -0.707107	 0.707107
75.6979	 83.6979	 -0.707107	 0.707107
81.431	 77.8725	 -0.92388	 0.382683
87.7	 72.7	 -0.707107	 0.707107
93.7	 66.7	 -0.707107	 0.707107
99.6988	 60.6988	 -0.707107	 0.707107
105.702	 54.7018	 -0.707107	 0.707107
111.628	 49.6277	 -0.707107	 0.707107
118.152	 44.867	 -0.92388	 0.382683
126	 44	 -1	 1.22461e-016
134	 43.9975	 -1	 1.22461e-016
141.368	 46.9756	 -0.707107	 -0.707107
146.341	 53.5657	 -0.707107	 -0.707107
151.7	 59.8	 0.707107	 0.707107
158.085	 64.9152	 0.707107	 0.707107
164.867	 68.8214	 0.92388	 0.382683
173	 71.1683	 0.92388	 0.382683
180.652	 74.1333	 0.92388	 0.382683
188.385	 76.7783	 0.92388	 0.382683
195.993	 80.7235	 0.707107	 0.707107
427.405	 71.9608	 -1.83691e-016	 -1
426.857	 80	 6.12303e-017	 1
427.47	 88	 6.12303e-017	 1
428.123	 96	 6.12303e-017	 1
428.671	 104	 6.12303e-017	 1
429.471	 112	 6.12303e-017	 1
430.198	 120	 6.12303e-017	 1
431.323	 128	 0.382683	 0.92388
432.413	 136	 6.12303e-017	 1
431.093	 144.039	 -0.382683	 0.92388
428.367	 151.945	 -0.382683	 0.92388
425.31	 158.921	 -0.382683	 0.92388
419.487	 165.487	 -0.92388	 0.382683
412.113	 168.671	 -0.92388	 0.382683
404.612	 171.769	 -0.707107	 0.707107
49.1522	 123.687	 -0.92388	 -0.382683
57	 125.488	 -0.92388	 -0.382683
65	 126.529	 -1	 1.22461e-016
73	 127.128	 -1	 1.22461e-016
81	 126.846	 -1	 1.22461e-016
212.657	 87	 -1.83691e-016	 -1
212.763	 95	 -1.83691e-016	 -1
211.848	 102.437	 -0.382683	 0.92388
211.267	 110	 0.382683	 0.92388
211.162	 117.36	 -0.382683	 0.92388
209.544	 125.518	 -0.382683	 0.92388
165	 123.792	 -1	 1.22461e-016
172.473	 122.989	 -0.707107	 0.707107
357.474	 106.152	 0.382683	 -0.92388
357.027	 114	 0.382683	 0.92388
358.458	 122.017	 0.707107	 0.707107
362.133	 128.696	 0.707107	 0.707107
367.404	 134.596	 0.707107	 0.707107
372.702	 141.298	 0.707107	 0.707107
382.543	 166.396	 0.92388	 0.382683
374.786	 162.214	 0.707107	 0.707107
368.227	 156.773	 0.707107	 0.707107
361.372	 151.628	 0.707107	 0.707107
355.436	 146.564	 0.707107	 0.707107
348.898	 141.246	 0.92388	 0.382683
341.026	 136.937	 0.92388	 0.382683
333.537	 133.412	 0.92388	 0.382683
325.57	 129.331	 0.92388	 0.382683
319.068	 124.932	 0.707107	 0.707107
315.021	 120.979	 0.707107	 0.707107
309.913	 116.21	 0.92388	 0.382683
301.848	 115.671	 0.92388	 -0.382683
294	 116.709	 1	 0
286	 116.618	 1	 0
277.911	 116.786	 1	 0
270.494	 119.485	 -0.92388	 0.382683
263.161	 124.161	 -0.707107	 0.707107
137.967	 183.486	 -0.382683	 0.92388
140.544	 176.018	 -0.382683	 0.92388
140.747	 167.398	 0.382683	 0.92388
138.042	 159.483	 0.382683	 0.92388
135.909	 152	 0.382683	 0.92388
133.918	 143.534	 0.382683	 0.92388
131.069	 135.471	 0.382683	 0.92388
127.955	 127.519	 -0.382683	 -0.92388
122.951	 120.02	 -0.707107	 -0.707107
166.35	 149.562	 0.707107	 0.707107
163.858	 141.858	 -0.382683	 0.92388
167.064	 135	 -1.83691e-016	 -1
169.504	 127.152	 0.382683	 -0.92388
82.5808	 179	 -0.382683	 0.92388
82.7446	 170.899	 0.382683	 0.92388
81.2685	 163	 0.382683	 0.92388
80.619	 155	 6.12303e-017	 1
82.5789	 147.533	 -0.382683	 0.92388
85.9643	 139.985	 0.382683	 -0.92388
87.2608	 132	 -1.83691e-016	 -1
190.712	 157.119	 6.12303e-017	 1
188.773	 149.594	 0.382683	 0.92388
186.071	 142	 -1.83691e-016	 -1
185.02	 134.492	 -0.382683	 -0.92388
