34.0653	 365.32	 -0.382683	 0.92388
37.1268	 357.929	 -0.382683	 0.92388
40.1882	 350.538	 -0.382683	 0.92388
43.2497	 343.147	 -0.382683	 0.92388
46.9157	 335.465	 -0.382683	 0.92388
50.8954	 327.457	 -0.382683	 0.92388
434	 84.9797	 -1	 1.22461e-016
442	 84.985	 -1	 1.22461e-016
451	 84.0699	 -1	 1.22461e-016
459	 83.9964	 -1	 1.22461e-016
467	 84.0037	 -1	 1.22461e-016
475	 83.9924	 -1	 1.22461e-016
483	 84	 -1	 1.22461e-016
492	 83.063	 -1	 1.22461e-016
500	 83.0042	 -1	 1.22461e-016
506.535	 87.6423	 -0.707107	 -0.707107
511.5	 94	 -0.382683	 -0.92388
516.056	 101.977	 0.382683	 0.92388
518.032	 110.487	 6.12303e-017	 1
517	 118	 -0.382683	 0.92388
561.349	 107.848	 0.382683	 0.92388
562.524	 100.264	 -0.707107	 0.707107
567.85	 93.85	 0.382683	 -0.92388
571.542	 87.0173	 -1.83691e-016	 -1
582.488	 77.8204	 -1	 1.22461e-016
590.225	 82	 -1.83691e-016	 -1
590.1	 90	 -0.382683	 -0.92388
590.511	 98	 6.12303e-017	 1
591.31	 106	 0.382683	 0.92388
593.163	 114.64	 0.382683	 0.92388
595.661	 122.433	 0.382683	 0.92388
598.077	 130.468	 6.12303e-017	 1
440.833	 161	 6.12303e-017	 1
441.6	 153.459	 6.12303e-017	 1
438.611	 146.389	 0.382683	 0.92388
433.95	 139.521	 0.382683	 0.92388
430.482	 132	 0.382683	 0.92388
428.119	 123.451	 0.382683	 0.92388
425.75	 115.396	 0.382683	 0.92388
422.813	 108	 -1.83691e-016	 -1
420.19	 99.9211	 -0.382683	 -0.92388
416.172	 93.1716	 -0.707107	 -0.707107
702.667	 156	 -0.382683	 -0.92388
702.563	 165	 -0.382683	 -0.92388
699.067	 172.528	 0.382683	 -0.92388
696.063	 180.026	 0.382683	 -0.92388
692.858	 186.941	 0.382683	 -0.92388
689.573	 194.573	 0.382683	 -0.92388
648	 121.875	 -0.92388	 -0.382683
655.972	 120.933	 -0.92388	 0.382683
663.833	 116.833	 -0.707107	 0.707107
669.876	 111.2	 -0.92388	 0.382683
677	 108.042	 -0.92388	 0.382683
685.026	 107.063	 0.92388	 -0.382683
694.035	 105.917	 1	 0
702	 105.25	 0.92388	 -0.382683
709.083	 101.2	 0.92388	 -0.382683
715.517	 95.5417	 0.92388	 -0.382683
722.601	 90.6012	 0.707107	 -0.707107
730.106	 87.2664	 0.92388	 -0.382683
737.396	 83.75	 1	 0
745	 83.9939	 1	 0
753	 83.997	 1	 0
761	 84.9971	 1	 0
769	 84.9915	 1	 0
777	 84.9945	 1	 0
784.696	 86.6022	 0.92388	 0.382683
792.233	 89.3384	 0.92388	 0.382683
799.19	 93.0487	 0.707107	 0.707107
806.581	 96.1102	 0.92388	 0.382683
813.105	 100.469	 0.707107	 0.707107
820.063	 104.18	 0.92388	 0.382683
761.519	 332.955	 0.92388	 0.382683
754.783	 329.045	 0.707107	 0.707107
749.085	 323.915	 0.707107	 0.707107
743.024	 318.976	 0.707107	 0.707107
737.077	 313.923	 0.707107	 0.707107
732.059	 309.858	 0.707107	 0.707107
724.724	 305.276	 0.707107	 0.707107
718.292	 299.708	 0.707107	 0.707107
711.912	 294.088	 0.707107	 0.707107
705.531	 288.425	 0.92388	 0.382683
698.642	 283.358	 0.707107	 0.707107
691.47	 278.571	 0.92388	 0.382683
683.47	 275.071	 0.92388	 0.382683
676	 272	 0.92388	 0.382683
668.663	 268.107	 0.92388	 0.382683
661.377	 264.798	 0.92388	 0.382683
654.042	 260.958	 0.92388	 0.382683
646.531	 256.425	 0.92388	 0.382683
640.073	 251.927	 0.707107	 0.707107
635.928	 248.072	 0.707107	 0.707107
630.96	 243.04	 0.707107	 0.707107
625.817	 237.369	 0.707107	 0.707107
620	 231.625	 0.92388	 0.382683
602.586	 130.114	 -0.707107	 0.707107
610.031	 124.575	 -1	 1.22461e-016
617.514	 120.033	 0.92388	 -0.382683
625.583	 116.7	 0.92388	 -0.382683
634	 116.083	 1	 0
641.589	 118.411	 0.707107	 0.707107
824.061	 426.391	 0.382683	 0.92388
821	 419	 0.382683	 0.92388
484.063	 229.026	 -0.382683	 0.92388
485.65	 221	 6.12303e-017	 1
485.582	 213	 0.382683	 0.92388
485.964	 205	 6.12303e-017	 1
484.788	 197	 6.12303e-017	 1
484.042	 189.483	 0.382683	 0.92388
482.456	 182	 6.12303e-017	 1
481.45	 174	 0.382683	 0.92388
480.558	 166.586	 -0.707107	 -0.707107
289.107	 162.456	 -1.83691e-016	 -1
293.625	 169.375	 -0.382683	 -0.92388
297.514	 175.494	 -0.382683	 -0.92388
302.705	 181.295	 -0.92388	 -0.382683
308.377	 186.623	 0.707107	 0.707107
314.574	 192.321	 0.92388	 0.382683
319.012	 197.988	 0.92388	 0.382683
419.982	 281	 0.382683	 0.92388
420.368	 272.555	 6.12303e-017	 1
418.493	 265.003	 0.382683	 0.92388
